timestamp,"rule.level","rule.description","full_log","data.win.system.message"
"Apr 26, 2020 @ 10:45:35.080",5,"SCA summary: Benchmark for Windows audit: Score less than 80% (66)",,
"Apr 26, 2020 @ 10:45:34.346",3,"The Windows Search Service started",,"""The Windows Search Service started.
"""
"Apr 26, 2020 @ 10:45:34.314",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x250
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 26, 2020 @ 10:45:34.284",3,"The database engine attached a database",,"""SearchIndexer (4560,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds) 
 
Saved Cache: 0 0 
Additional Data: lgposAttach = 00000013:00D9:0268,
dbv = 1568.20.0 
 
Internal Timing Sequence: 
[1] 0.000004 +J(0)
[2] 0.000235 +J(0) +M(C:0K, Fs:24, WS:32K # 0K, PF:32K # 0K, P:32K)
[3] 0.008573 -0.004717 (5) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:13, WS:-752K # 0K, PF:-752K # 0K, P:-752K)
[4] 0.000111 +J(0)
[5] -
[6] -
[7] -
[8] 0.002692 -0.001402 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:27, WS:108K # 0K, PF:536K # 0K, P:536K)
[9] 0.018973 -0.000618 (5) CM -0.018161 (1) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:60, WS:240K # 0K, PF:224K # 0K, P:224K)
[10] 0.000243 -0.000150 (1) CM +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:9, WS:36K # 0K, PF:32K # 0K, P:32K)
[11] 0.000012 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[12] 0.000032 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000004 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)."""
"Apr 26, 2020 @ 10:45:34.173",3,"The database engine has completed recovery steps",,"""SearchIndexer (4560,U,98) Windows: The database engine has successfully completed recovery steps."""
"Apr 26, 2020 @ 10:45:34.162",3,"The database engine is replaying log file C:\Winnt\system32\wins\j50.log",,"""SearchIndexer (4560,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtx. 
 
Processing Stats: 
[1] 0.090206 -0.030585 (44) CM -0.016607 (5) WT +J(CM:44, PgRf:547, Rd:0/44, Dy:44/1136, Lg:863189/6127) +M(C:0K, Fs:795, WS:2296K # 2200K, PF:2120K # 2020K, P:2120K). 
Log record of type 'Commit   ' was seen most frequently (1417 times)"""
"Apr 26, 2020 @ 10:45:34.147",9,"Windows Application error event",,"""SearchIndexer (4560,R,98) Windows: The database page read from the file ""C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb"" at offset 17727488 (0x00000000010e8000) (database page 540 (0x21C)) for 32768 (0x00008000) bytes failed verification due to a page checksum mismatch.  The stored checksum was [f0820de831010000:0dba80110841f1dd:008071cf8605f3af:7110780f812053b0] and the computed checksum was [0000021c6e69fd07:0000000000000000:0000000000000000:0000000000000000].  The read operation will fail with error -1018 (0xfffffc06).  If this condition persists then please restore the database from a previous backup.  This problem is likely due to faulty hardware. Please contact your hardware vendor for further assistance diagnosing the problem."""
"Apr 26, 2020 @ 10:45:34.118",9,"Windows Application error event",,"""SearchIndexer (4560,R,98) Windows: The database page read from the file ""C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb"" at offset 17694720 (0x00000000010e0000) (database page 539 (0x21B)) for 32768 (0x00008000) bytes failed verification due to a page checksum mismatch.  The stored checksum was [0942d802f4820de4:091ad81231011400:310d140071a9f4af:7a60bdc1d8058640] and the computed checksum was [0000021b72421132:0000000000000000:0000000000000000:0000000000000000].  The read operation will fail with error -1018 (0xfffffc06).  If this condition persists then please restore the database from a previous backup.  This problem is likely due to faulty hardware. Please contact your hardware vendor for further assistance diagnosing the problem."""
"Apr 26, 2020 @ 10:45:34.098",9,"Windows Application error event",,"""SearchIndexer (4560,R,98) Windows: The database page read from the file ""C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb"" at offset 17661952 (0x00000000010d8000) (database page 538 (0x21A)) for 32768 (0x00008000) bytes failed verification due to a page checksum mismatch.  The stored checksum was [1f981d4df0060f10:1081152c90981e4a:3dbc008077cfd800:1e910040200fdcc4] and the computed checksum was [0000021ae0df7aba:0000000000000000:0000000000000000:0000000000000000].  The read operation will fail with error -1018 (0xfffffc06).  If this condition persists then please restore the database from a previous backup.  This problem is likely due to faulty hardware. Please contact your hardware vendor for further assistance diagnosing the problem."""
"Apr 26, 2020 @ 10:45:34.076",9,"Windows Application error event",,"""SearchIndexer (4560,R,98) Windows: The database page read from the file ""C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb"" at offset 18186240 (0x0000000001158000) (database page 554 (0x22A)) for 32768 (0x00008000) bytes failed verification due to a page checksum mismatch.  The stored checksum was [1d18d80a06600baa:d83206600b8200c6:d80079608520f049:00a075cff437e083] and the computed checksum was [0000022aab7f8830:0000000000000000:0000000000000000:0000000000000000].  The read operation will fail with error -1018 (0xfffffc06).  If this condition persists then please restore the database from a previous backup.  This problem is likely due to faulty hardware. Please contact your hardware vendor for further assistance diagnosing the problem."""
"Apr 26, 2020 @ 10:45:34.051",9,"Windows Application error event",,"""SearchIndexer (4560,R,98) Windows: The database page read from the file ""C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb"" at offset 18153472 (0x0000000001150000) (database page 553 (0x229)) for 32768 (0x00008000) bytes failed verification due to a page checksum mismatch.  The stored checksum was [bdc588497945ba10:1e94900a90401e58:80009f981e939018:7088fe4f0eda0000] and the computed checksum was [00000229a7da97d6:0000000000000000:0000000000000000:0000000000000000].  The read operation will fail with error -1018 (0xfffffc06).  If this condition persists then please restore the database from a previous backup.  This problem is likely due to faulty hardware. Please contact your hardware vendor for further assistance diagnosing the problem."""
"Apr 26, 2020 @ 10:45:33.990",3,"The database engine is initiating recovery steps",,"""SearchIndexer (4560,R,98) Windows: The database engine is initiating recovery steps."""
"Apr 26, 2020 @ 10:45:33.978",3,"The database engine is starting a new instance",,"""SearchIndexer (4560,P,98) Windows: The database engine (10.00.18363.0000) is starting a new instance (0)."""
"Apr 26, 2020 @ 10:45:31.435",9,"Benchmark for Windows audit: Ensure 'MSS: (AutoAdminLogon) Enable Automatic Logon (not recommended)' is set to 'Disabled': Status changed from 'not applicable' to failed",,
"Apr 26, 2020 @ 10:45:29.089",9,"ATT&CK T1058:Registry edit for new service","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-04-26T10:45:24.179037600Z"",""eventRecordID"":""605"",""processID"":""2252"",""threadID"":""3272"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1031,T1050\r\nEventType: SetValue\r\nUtcTime: 2020-04-26 10:45:22.277\r\nProcessGuid: {df9fc3d3-663a-5ea5-0000-00104ea80000}\r\nProcessId: 592\r\nImage: C:\\Windows\\system32\\services.exe\r\nTargetObject: HKLM\\System\\CurrentControlSet\\Services\\TabletInputService\\Start\r\nDetails: DWORD (0x00000003)\""""},""eventdata"":{""ruleName"":""T1031,T1050"",""eventType"":""SetValue"",""utcTime"":""2020-04-26 10:45:22.277"",""processGuid"":""{df9fc3d3-663a-5ea5-0000-00104ea80000}"",""processId"":""592"",""image"":""C:\\\\Windows\\\\system32\\\\services.exe"",""targetObject"":""HKLM\\\\System\\\\CurrentControlSet\\\\Services\\\\TabletInputService\\\\Start"",""details"":""DWORD (0x00000003)""}}}","""Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2020-04-26 10:45:22.277
ProcessGuid: {df9fc3d3-663a-5ea5-0000-00104ea80000}
ProcessId: 592
Image: C:\Windows\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\TabletInputService\Start
Details: DWORD (0x00000003)"""
"Apr 26, 2020 @ 10:45:28.912",9,"ATT&CK T1058:Registry edit for new service","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-04-26T10:45:24.150338500Z"",""eventRecordID"":""599"",""processID"":""2252"",""threadID"":""3272"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1031,T1050\r\nEventType: SetValue\r\nUtcTime: 2020-04-26 10:45:21.621\r\nProcessGuid: {df9fc3d3-663a-5ea5-0000-00104ea80000}\r\nProcessId: 592\r\nImage: C:\\Windows\\system32\\services.exe\r\nTargetObject: HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_37a6f\\ImagePath\r\nDetails: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup\""""},""eventdata"":{""ruleName"":""T1031,T1050"",""eventType"":""SetValue"",""utcTime"":""2020-04-26 10:45:21.621"",""processGuid"":""{df9fc3d3-663a-5ea5-0000-00104ea80000}"",""processId"":""592"",""image"":""C:\\\\Windows\\\\system32\\\\services.exe"",""targetObject"":""HKLM\\\\System\\\\CurrentControlSet\\\\Services\\\\WpnUserService_37a6f\\\\ImagePath"",""details"":""C:\\\\Windows\\\\system32\\\\svchost.exe -k UnistackSvcGroup""}}}","""Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2020-04-26 10:45:21.621
ProcessGuid: {df9fc3d3-663a-5ea5-0000-00104ea80000}
ProcessId: 592
Image: C:\Windows\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\WpnUserService_37a6f\ImagePath
Details: C:\Windows\system32\svchost.exe -k UnistackSvcGroup"""
"Apr 26, 2020 @ 10:45:28.877",9,"ATT&CK T1058:Registry edit for new service","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-04-26T10:45:24.149957200Z"",""eventRecordID"":""598"",""processID"":""2252"",""threadID"":""3272"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1031,T1050\r\nEventType: SetValue\r\nUtcTime: 2020-04-26 10:45:21.621\r\nProcessGuid: {df9fc3d3-663a-5ea5-0000-00104ea80000}\r\nProcessId: 592\r\nImage: C:\\Windows\\system32\\services.exe\r\nTargetObject: HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_37a6f\\Start\r\nDetails: DWORD (0x00000002)\""""},""eventdata"":{""ruleName"":""T1031,T1050"",""eventType"":""SetValue"",""utcTime"":""2020-04-26 10:45:21.621"",""processGuid"":""{df9fc3d3-663a-5ea5-0000-00104ea80000}"",""processId"":""592"",""image"":""C:\\\\Windows\\\\system32\\\\services.exe"",""targetObject"":""HKLM\\\\System\\\\CurrentControlSet\\\\Services\\\\WpnUserService_37a6f\\\\Start"",""details"":""DWORD (0x00000002)""}}}","""Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2020-04-26 10:45:21.621
ProcessGuid: {df9fc3d3-663a-5ea5-0000-00104ea80000}
ProcessId: 592
Image: C:\Windows\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\WpnUserService_37a6f\Start
Details: DWORD (0x00000002)"""
"Apr 26, 2020 @ 10:45:28.835",9,"ATT&CK T1058:Registry edit for new service","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-04-26T10:45:24.148982800Z"",""eventRecordID"":""597"",""processID"":""2252"",""threadID"":""3272"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1031,T1050\r\nEventType: SetValue\r\nUtcTime: 2020-04-26 10:45:21.621\r\nProcessGuid: {df9fc3d3-663a-5ea5-0000-00104ea80000}\r\nProcessId: 592\r\nImage: C:\\Windows\\system32\\services.exe\r\nTargetObject: HKLM\\System\\CurrentControlSet\\Services\\UserDataSvc_37a6f\\ImagePath\r\nDetails: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup\""""},""eventdata"":{""ruleName"":""T1031,T1050"",""eventType"":""SetValue"",""utcTime"":""2020-04-26 10:45:21.621"",""processGuid"":""{df9fc3d3-663a-5ea5-0000-00104ea80000}"",""processId"":""592"",""image"":""C:\\\\Windows\\\\system32\\\\services.exe"",""targetObject"":""HKLM\\\\System\\\\CurrentControlSet\\\\Services\\\\UserDataSvc_37a6f\\\\ImagePath"",""details"":""C:\\\\Windows\\\\system32\\\\svchost.exe -k UnistackSvcGroup""}}}","""Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2020-04-26 10:45:21.621
ProcessGuid: {df9fc3d3-663a-5ea5-0000-00104ea80000}
ProcessId: 592
Image: C:\Windows\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\UserDataSvc_37a6f\ImagePath
Details: C:\Windows\system32\svchost.exe -k UnistackSvcGroup"""
