timestamp,"rule.level","rule.description","full_log","data.win.system.message"
"Apr 24, 2020 @ 13:26:09.826",3,"Windows Installer began an installation process",,"""Beginning a Windows Installer transaction: c:\program files\microsoft office\root\integration\c2rintloc.en-us.16.msi. Client Process Id: 4068."""
"Apr 24, 2020 @ 13:26:09.732",3,"Windows installer reconfigured the product",,"""Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Extensibility Component. Product Version: 16.0.12624.20442. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0."""
"Apr 24, 2020 @ 13:26:08.014",3,"Windows Installer began an installation process",,"""Beginning a Windows Installer transaction: c:\program files\microsoft office\root\integration\c2rint.16.msi. Client Process Id: 4068."""
"Apr 24, 2020 @ 13:26:07.466",5,"SCA summary: Benchmark for Windows audit: Score less than 80% (68)",,
"Apr 24, 2020 @ 13:26:04.983",3,"The Windows Search Service stopped normally",,"""Windows Search Service stopped normally.
"""
"Apr 24, 2020 @ 13:26:04.967",5,"The database engine stopped an instance",,"""SearchIndexer (5760,T,97) Windows: The database engine stopped the instance (0). 
 
Dirty Shutdown: 0 
 
Internal Timing Sequence: 
[1] 0.000013 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[2] 0.000028 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[3] 0.000001 +J(0)
[4] 0.000003 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[5] 0.008366 -0.006186 (5) WT +J(CM:5, PgRf:0, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:88, WS:220K # 0K, PF:0K # 0K, P:0K)
[6] 0.000632 +J(0) +M(C:0K, Fs:3, WS:-608K # 0K, PF:-1220K # 0K, P:-1220K)
[7] 0.000013 +J(0)
[8] 0.006678 -0.004577 (11) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4096/2) +M(C:0K, Fs:33, WS:-100K # 0K, PF:-168K # 0K, P:-168K)
[9] 0.009439 -0.009395 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:66/1) +M(C:0K, Fs:4, WS:16K # 0K, PF:20K # 0K, P:20K)
[10] 0.000006 +J(0)
[11] 0.001641 -0.000709 (2) WT +J(0)
[12] 0.000053 +J(0) +M(C:0K, Fs:0, WS:-4K # 0K, PF:-4K # 0K, P:-4K)
[13] 0.000294 +J(0)
[14] 0.000025 +J(0) +M(C:0K, Fs:0, WS:-12K # 0K, PF:-32K # 0K, P:-32K)
[15] 0.000007 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)."""
"Apr 24, 2020 @ 13:26:04.435",3,"Windows installer reconfigured the product",,"""Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Extensibility Component. Product Version: 16.0.12624.20442. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0."""
"Apr 24, 2020 @ 13:26:04.029",5,"Benchmark for Windows audit: Ensure 'MSS: (AutoAdminLogon) Enable Automatic Logon (not recommended)' is set to 'Disabled': Status changed from failed to 'not applicable'",,
"Apr 24, 2020 @ 13:26:02.689",9,"ATT&CK T1058:Registry edit for new service","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-04-24T13:25:59.178997400Z"",""eventRecordID"":""2156"",""processID"":""2168"",""threadID"":""3212"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1031,T1050\r\nEventType: SetValue\r\nUtcTime: 2020-04-24 13:25:59.169\r\nProcessGuid: {df9fc3d3-e7f5-5ea2-0000-001012a70000}\r\nProcessId: 584\r\nImage: C:\\Windows\\system32\\services.exe\r\nTargetObject: HKLM\\System\\CurrentControlSet\\Services\\ose64\\Start\r\nDetails: DWORD (0x00000003)\""""},""eventdata"":{""ruleName"":""T1031,T1050"",""eventType"":""SetValue"",""utcTime"":""2020-04-24 13:25:59.169"",""processGuid"":""{df9fc3d3-e7f5-5ea2-0000-001012a70000}"",""processId"":""584"",""image"":""C:\\\\Windows\\\\system32\\\\services.exe"",""targetObject"":""HKLM\\\\System\\\\CurrentControlSet\\\\Services\\\\ose64\\\\Start"",""details"":""DWORD (0x00000003)""}}}","""Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2020-04-24 13:25:59.169
ProcessGuid: {df9fc3d3-e7f5-5ea2-0000-001012a70000}
ProcessId: 584
Image: C:\Windows\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\ose64\Start
Details: DWORD (0x00000003)"""
"Apr 24, 2020 @ 13:25:51.842",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x248
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 13:25:51.716",3,"Windows Installer began an installation process",,"""Beginning a Windows Installer transaction: c:\program files\microsoft office\root\integration\c2rint.16.msi. Client Process Id: 4068."""
"Apr 24, 2020 @ 13:25:51.138",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x248
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 13:25:51.123",3,"The Windows Search Service started",,"""The Windows Search Service started.
"""
"Apr 24, 2020 @ 13:25:51.091",3,"The database engine attached a database",,"""SearchIndexer (5760,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds) 
 
Saved Cache: 0 0 
Additional Data: lgposAttach = 00000015:002B:0268,
dbv = 1568.20.0 
 
Internal Timing Sequence: 
[1] 0.000005 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.000203 +J(0) +M(C:0K, Fs:25, WS:36K # 0K, PF:32K # 0K, P:32K)
[3] 0.008152 -0.003156 (5) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:40, WS:120K # 0K, PF:148K # 0K, P:148K)
[4] 0.000119 +J(0)
[5] -
[6] -
[7] -
[8] 0.006284 -0.001723 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:51, WS:204K # 0K, PF:640K # 0K, P:640K)
[9] 0.010427 -0.000233 (5) CM -0.009965 (1) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:68, WS:268K # 0K, PF:260K # 112K, P:260K)
[10] 0.000651 -0.000554 (1) CM +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:11, WS:44K # 0K, PF:96K # 96K, P:96K)
[11] 0.000014 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:4, WS:16K # 12K, PF:0K # 0K, P:0K)
[12] 0.000031 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 12K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000004 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)."""
"Apr 24, 2020 @ 13:25:51.029",3,"The database engine is starting a new instance",,"""SearchIndexer (5760,P,98) Windows: The database engine (10.00.18363.0000) is starting a new instance (0)."""
"Apr 24, 2020 @ 13:25:46.060",5,"The database engine stopped an instance",,"""SearchIndexer (4572,T,97) Windows: The database engine stopped the instance (0). 
 
Dirty Shutdown: 0 
 
Internal Timing Sequence: 
[1] 0.000010 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.000025 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[3] 0.001946 -0.001768 (2) CM +J(CM:2, PgRf:13, Rd:0/0, Dy:0/24, Lg:662/15) +M(C:0K, Fs:14, WS:56K # 0K, PF:0K # 0K, P:0K)
[4] 0.000008 +J(0)
[5] 0.054981 -0.001984 (58) CM -0.018642 (7) WT +J(CM:58, PgRf:0, Rd:0/58, Dy:0/0, Lg:0/0) +M(C:0K, Fs:476, WS:488K # 0K, PF:0K # 0K, P:0K)
[6] 0.001912 +J(0) +M(C:0K, Fs:1, WS:-2312K # 0K, PF:-6760K # 0K, P:-6760K)
[7] 0.000011 +J(0)
[8] 0.009955 -0.005809 (12) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3078/2) +M(C:0K, Fs:26, WS:4K # 0K, PF:104K # 0K, P:104K)
[9] 0.000409 -0.000377 (2) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:66/1) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[10] 0.000003 +J(0)
[11] 0.005441 -0.004173 (2) WT +J(0)
[12] 0.000040 +J(0) +M(C:0K, Fs:0, WS:-4K # 0K, PF:-4K # 0K, P:-4K)
[13] 0.000348 +J(0) +M(C:0K, Fs:0, WS:0K # 0K, PF:4K # 0K, P:4K)
[14] 0.000051 +J(0) +M(C:0K, Fs:0, WS:-176K # 0K, PF:-184K # 0K, P:-184K)
[15] 0.000003 +J(0)."""
"Apr 24, 2020 @ 13:25:45.998",3,"The Windows Search Service stopped normally",,"""Windows Search Service stopped normally.
"""
"Apr 24, 2020 @ 13:25:12.279",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon' checksum changed.
Old md5sum was: '0d61dacf49c4b7682f45fff7f8f57479'
New md5sum is : '796cc5e23fc204228dd56503a66aa1bb'
Old sha1sum was: '71a31e06fb81f2dcbcdf75c75730b24491f00526'
New sha1sum is : '40ac1475be0431bb98a411f5452651252c4e21e3'
",
"Apr 24, 2020 @ 13:25:12.264",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\VolatileUserMgrKey\1\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: '6ea2dee3d2bb35e8d704d196aedd6a76'
New md5sum is : 'bf956c5aed134ca1bb89a65648982482'
Old sha1sum was: '3bf6639fb706c11a88f9ee628fac8040d19fe6e6'
New sha1sum is : '720f00e68ce736c9b6d51dd40b56e82fb61e8d8a'
",
"Apr 24, 2020 @ 13:25:08.967",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WpnUserService_42bf6' was added.
",
"Apr 24, 2020 @ 13:25:08.951",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WpnUserService_42bf6\Security' was added.
",
"Apr 24, 2020 @ 13:24:59.451",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: 'f5e14498d88793ab9e47ba95008e4f35'
New md5sum is : '329ec3570a2953823519c93ae41cfdd7'
Old sha1sum was: '572aa3d10a303409c35a7f5afc5aaacefa8eabdd'
New sha1sum is : '110906058263ebb96cddf57a2c0ec6e23fe88017'
",
"Apr 24, 2020 @ 13:24:59.436",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: 'bf02f240281a1be47db753d1369bc887'
New md5sum is : 'd5c73bd526d32db32f836bf62cd41e08'
Old sha1sum was: '7f27010184bfe5915bac77ef2d4b82c97b694471'
New sha1sum is : '9d2344e17ff025bdec81b53475f19617d5b1519d'
",
"Apr 24, 2020 @ 13:24:58.919",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag\VolSnap' checksum changed.
Old md5sum was: '92492b6125d7a64a6c867269318db81a'
New md5sum is : 'd214e1c99f049d2e5a4f7f5c293113d9'
Old sha1sum was: '95e95e5c4e1f969e302d45ad055d83e5811ca397'
New sha1sum is : '6942a4383d9a87a8db70eb1102e33fe4494b4782'
",
"Apr 24, 2020 @ 13:24:56.450",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_42bf6' was added.
",
"Apr 24, 2020 @ 13:24:56.435",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_42bf6\Security' was added.
",
"Apr 24, 2020 @ 13:24:55.188",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_42bf6' was added.
",
"Apr 24, 2020 @ 13:24:55.182",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_42bf6\Security' was added.
",
"Apr 24, 2020 @ 13:24:53.859",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\TrustedInstaller' checksum changed.
Old md5sum was: '06f5c6f330af834dd08ce904d9ae7cc8'
New md5sum is : 'f5ea91602eb594fc2b4973f59a513fcb'
Old sha1sum was: '0cf4c4c19a1201e41b9deba273320298f4f97b50'
New sha1sum is : '7d45a8c18f8a7d6091a33c6ba0252b375312ca0c'
",
"Apr 24, 2020 @ 13:24:52.342",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{10cb9356-9dd8-4d03-959f-611e879a11a6}' checksum changed.
Old md5sum was: '25ef42efe37ad3eed184fd9bb31305d4'
New md5sum is : '2ca97e7a7da354ebc7e5aecb4fd0dd74'
Old sha1sum was: '4aa3eb6eb04b0d62d1a922458a12321e137ff48b'
New sha1sum is : '19f8d989d00dbb71464984cf5348341557224c0b'
",
"Apr 24, 2020 @ 13:24:47.857",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\srvnet\Parameters' checksum changed.
Old md5sum was: 'b7992042185fc6ec85e366e31893c993'
New md5sum is : '106c676c812191a74d1c845f04603231'
Old sha1sum was: '7da8cd2c012f8b55d1d5ce23f9ccdf45379c55ad'
New sha1sum is : '935b4cfc84744b913c948f1140563c880fa44307'
",
"Apr 24, 2020 @ 13:24:45.638",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch2' checksum changed.
Old md5sum was: 'dc9f9e3fba782230828c1350ebdd6327'
New md5sum is : 'abe41aab895e504aa874d1b2b8792e94'
Old sha1sum was: 'df82c4e7b328c25ab2a829fbb36079904d347a00'
New sha1sum is : '9daf66238ba18f6f989346a0d4ba77fa2e949329'
",
"Apr 24, 2020 @ 13:24:45.622",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch' checksum changed.
Old md5sum was: '5b91e535422785d7409df5362ceec530'
New md5sum is : '0447d0d52ee5a830c05fbee07043f258'
Old sha1sum was: '4e27ba555e6d427aef066e320154eafec1fd64e2'
New sha1sum is : 'c52421ca8edc9b41a95e22c437b67f0f199f288a'
",
"Apr 24, 2020 @ 13:24:41.685",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\rdyboost\Diagnostics' checksum changed.
Old md5sum was: 'fa742e572a0ab3ad838cdc36f548a2e7'
New md5sum is : '2ca0234a1640c58e3cf365df8754d248'
Old sha1sum was: '4bd92b98f3142283ddbfa0b8875cc0e446f8a651'
New sha1sum is : '7a25eda1526e7a85edeb507dbb982f86dbe534cf'
",
"Apr 24, 2020 @ 13:24:39.592",3,"Software Protection service scheduled successfully",,"""Successfully scheduled Software Protection service for re-start at 2020-04-25T13:21:35Z. Reason: RulesEngine."""
"Apr 24, 2020 @ 13:24:38.372",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_42bf6' was added.
",
"Apr 24, 2020 @ 13:24:38.357",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_42bf6\Security' was added.
",
"Apr 24, 2020 @ 13:24:37.920",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_42bf6' was added.
",
"Apr 24, 2020 @ 13:24:37.904",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_42bf6\Security' was added.
",
"Apr 24, 2020 @ 13:24:36.560",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_42bf6' was added.
",
"Apr 24, 2020 @ 13:24:36.544",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_42bf6\Security' was added.
",
"Apr 24, 2020 @ 13:24:36.057",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NlaSvc\Parameters\Cache' checksum changed.
Old md5sum was: '50e564d651df4ed3711c530cb99d635a'
New md5sum is : '8879c1edeb0f0361bd37d770e7639bb2'
Old sha1sum was: '9f85b67a6c52e8312f838e2577ad0927a069eeda'
New sha1sum is : '17ce46a3267c30cb6b7fdcabb90044e72d2e065c'
",
