timestamp,"rule.level","rule.description","full_log","data.win.system.message"
"Apr 26, 2020 @ 10:19:08.440",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: '06ee04d9da091e86d711d66806729f5c'
New md5sum is : '69659bb51824551ef0e2f2191f239a24'
Old sha1sum was: '7707469f1df348faab167e60c47e12aed52a2835'
New sha1sum is : 'cb63b0626d83252dfc1dd8231d2a580d21c187b9'
",
"Apr 26, 2020 @ 10:19:08.425",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: '69f9f86f89c4f1044f697b8ca9951f90'
New md5sum is : 'e9ef0b8c325bfb0a609f6799d3827654'
Old sha1sum was: 'ff1c71f7d5380708f2299827b7f088e4f472cde2'
New sha1sum is : '68007f388b116fccad66a3e01436ae1858961252'
",
"Apr 26, 2020 @ 10:19:07.408",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag\VolSnap' checksum changed.
Old md5sum was: '7b25497674cc671619a3e52c5a6b72e8'
New md5sum is : '8a0a8d07eea86b539eda744d634970a7'
Old sha1sum was: 'c42697f1b7d2dcbd8290e433e4dc2ca12090701a'
New sha1sum is : '13b48166dd998d149496ded5fcb7c865b7232aad'
",
"Apr 26, 2020 @ 10:19:05.877",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Vid\Parameters\Wdf' checksum changed.
Old md5sum was: 'acae9dc748745942263a86d7eb614be0'
New md5sum is : 'd3fc2e40ff1cbd8f3e440cadb414e8a1'
Old sha1sum was: '426e630d1ce4b54eb126567e177155a4f7a507fa'
New sha1sum is : 'da09e52cc3e283503fcbc0fc9d976d29b6f64ab9'
",
"Apr 26, 2020 @ 10:19:05.643",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\vdrvroot\Parameters\Wdf' checksum changed.
Old md5sum was: '73ff3da5b491b534e4f1fca73d797712'
New md5sum is : 'b3328f49681d0d76c741c753456eb1d9'
Old sha1sum was: '4f491ce1ca6fff4e44240d89175bfd01ac0bfaf4'
New sha1sum is : 'bf952c979d4315a58b51879a04d06e5abcfb3387'
",
"Apr 26, 2020 @ 10:19:05.220",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_3ddcb' was added.
",
"Apr 26, 2020 @ 10:19:05.207",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_3ddcb\Security' was added.
",
"Apr 26, 2020 @ 10:19:04.784",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\USBXHCI\Parameters\Wdf' checksum changed.
Old md5sum was: 'd73c739d94aff99e2de6c480608f2631'
New md5sum is : '1679fca6bba3a5f03a7d79dff5bcb458'
Old sha1sum was: 'e68a929ae8dc2dda3351cb8777f4c6a4351c08c7'
New sha1sum is : 'e9cfd3725ff4cda0fffd712cc9750e6af7b7fb6b'
",
"Apr 26, 2020 @ 10:19:04.621",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\USBHUB3\Parameters\Wdf' checksum changed.
Old md5sum was: '057b39f9a279a74ae6e39c10634a6eab'
New md5sum is : '445093b05e3c653dcf2a302f143eccc3'
Old sha1sum was: 'd9be4838d8b27777b7d1f01677d6ae2e41541245'
New sha1sum is : 'd573d466e7c710f11e24ad2f0302d2d81141833c'
",
"Apr 26, 2020 @ 10:19:04.109",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_3ddcb' was added.
",
"Apr 26, 2020 @ 10:19:04.047",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_3ddcb\Security' was added.
",
"Apr 26, 2020 @ 10:19:03.419",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\umbus\Parameters\Wdf' checksum changed.
Old md5sum was: 'acae9dc748745942263a86d7eb614be0'
New md5sum is : 'd3fc2e40ff1cbd8f3e440cadb414e8a1'
Old sha1sum was: '426e630d1ce4b54eb126567e177155a4f7a507fa'
New sha1sum is : 'da09e52cc3e283503fcbc0fc9d976d29b6f64ab9'
",
"Apr 26, 2020 @ 10:19:00.942",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{10cb9356-9dd8-4d03-959f-611e879a11a6}' checksum changed.
Old md5sum was: 'ae5aeacd0ec096e337ca3ae6a707a5ef'
New md5sum is : 'd1d119358adf4b5d9f1b27ab99ecbf90'
Old sha1sum was: 'cc73062438c2d276ae920c586c61e8046d7af96f'
New sha1sum is : '19b7a7364dfbdb1bcaa923b247b0c1128527935e'
",
"Apr 26, 2020 @ 10:18:56.060",4,"Summary event of the report's signatures",,"""Fault bucket 1340614098797145948, type 4
Event Name: APPCRASH
Response: Not available
Cab Id: 0

Problem signature:
P1: taskhostw.exe
P2: 10.0.18362.387
P3: 5fefc7f9
P4: ntdll.dll
P5: 10.0.18362.719
P6: 64d10ee0
P7: c0000005
P8: 000000000003b890
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER46FD.tmp.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4911.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4960.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4992.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4A2F.tmp.txt

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_taskhostw.exe_f03d5bcdadeaa8d94b71a3de2476f74781d7ec_77010e55_f6073c5d-349c-4171-93e0-67e6f6decd0a

Analysis symbol: 
Rechecking for solution: 0
Report Id: 62bf5efb-1180-4946-8bcc-0a1fa4955f52
Report Status: 268435456
Hashed bucket: 885ca8354b51bc10e29ad16b83af2f5c
Cab Guid: 0"""
"Apr 26, 2020 @ 10:18:55.857",4,"Summary event of the report's signatures",,"""Fault bucket 1574314897565228993, type 5
Event Name: FaultTolerantHeap
Response: Not available
Cab Id: 0

Problem signature:
P1: taskhostw.exe
P2: 10.0.18362.387
P3: 5FEFC7F9
P4: ffffbaad
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp\FTH4631.tmp\fthempty.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4632.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4662.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4683.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4962.tmp.txt

These files may be available here:


Analysis symbol: 
Rechecking for solution: 0
Report Id: 91752389-45cb-4b19-93b1-f8c51082bfca
Report Status: 268435456
Hashed bucket: 7eb09b8cb07fb8ab75d9170ee9fb1fc1
Cab Guid: 0"""
"Apr 26, 2020 @ 10:18:55.296",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\srvnet\Parameters' checksum changed.
Old md5sum was: '3d3a643354245020081ae89e531e5f43'
New md5sum is : 'b7992042185fc6ec85e366e31893c993'
Old sha1sum was: '388ea0001ce3a9c23720ba87edb0e1b1510b7b4e'
New sha1sum is : '7da8cd2c012f8b55d1d5ce23f9ccdf45379c55ad'
",
"Apr 26, 2020 @ 10:18:54.423",10,"Multiple Windows error Application events",,"""Faulting application name: taskhostw.exe, version: 10.0.18362.387, time stamp: 0x5fefc7f9
Faulting module name: ntdll.dll, version: 10.0.18362.719, time stamp: 0x64d10ee0
Exception code: 0xc0000005
Fault offset: 0x000000000003b890
Faulting process id: 0xe5c
Faulting application start time: 0x01d61bb3a5864206
Faulting application path: C:\Windows\system32\taskhostw.exe
Faulting module path: C:\Windows\SYSTEM32\ntdll.dll
Report Id: 62bf5efb-1180-4946-8bcc-0a1fa4955f52
Faulting package full name: 
Faulting package-relative application ID: """
"Apr 26, 2020 @ 10:18:51.978",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch2' checksum changed.
Old md5sum was: '5de0ef21cee3c7b87f2fab30b8b06e2e'
New md5sum is : 'dc9f9e3fba782230828c1350ebdd6327'
Old sha1sum was: '95450da791d27d0a0e456663988211c24b30dbec'
New sha1sum is : 'df82c4e7b328c25ab2a829fbb36079904d347a00'
",
"Apr 26, 2020 @ 10:18:51.958",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch' checksum changed.
Old md5sum was: 'f93cf0221c7bffcbf0606d9f193a943e'
New md5sum is : '5b91e535422785d7409df5362ceec530'
Old sha1sum was: '098e4d9f53900d4e8394afe508e54240c78b74ad'
New sha1sum is : '4e27ba555e6d427aef066e320154eafec1fd64e2'
",
"Apr 26, 2020 @ 10:18:46.772",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\rdyboost\Parameters' checksum changed.
Old md5sum was: '9b8b0c1b2fdd2917dcea0a52c206fe0f'
New md5sum is : '22db61ca4d6677015583188761debc91'
Old sha1sum was: 'e2d151ced1a3ae668798b29f1dc7b3cb60fa3c6a'
New sha1sum is : 'e4ba2da980ad989eca1807f8ae283e0bae170be8'
",
"Apr 26, 2020 @ 10:18:46.759",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\rdyboost\Diagnostics' checksum changed.
Old md5sum was: 'fa742e572a0ab3ad838cdc36f548a2e7'
New md5sum is : 'b94f00fb649e58278413ddb218687776'
Old sha1sum was: '4bd92b98f3142283ddbfa0b8875cc0e446f8a651'
New sha1sum is : '4e632334dcf3fb5f87a71c66694dd9a1eb5fdbc7'
",
"Apr 26, 2020 @ 10:18:46.325",5,"Windows audit failure event",,"""Cryptographic operation.

Subject:
	Security ID:		S-1-5-21-438079597-2123118846-2669748851-1001
	Account Name:		John Williams
	Account Domain:		DESKTOP-HUE026H
	Logon ID:		0x37383

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	UNKNOWN
	Key Name:	Microsoft Connected Devices Platform device certificate
	Key Type:	User key.

Cryptographic Operation:
	Operation:	Open Key.
	Return Code:	0x80090016"""
"Apr 26, 2020 @ 10:18:44.549",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_3ddcb' was added.
",
"Apr 26, 2020 @ 10:18:44.516",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_3ddcb\Security' was added.
",
"Apr 26, 2020 @ 10:18:43.706",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_3ddcb' was added.
",
"Apr 26, 2020 @ 10:18:43.636",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_3ddcb\Security' was added.
",
"Apr 26, 2020 @ 10:18:42.701",5,"Windows Push Notifications User Service_3ddcb terminated unexpectedly",,"""The Windows Push Notifications User Service_3ddcb service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 10000 milliseconds: Restart the service."""
"Apr 26, 2020 @ 10:18:42.685",5,"Sync Host_3ddcb terminated unexpectedly",,"""The Sync Host_3ddcb service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 10000 milliseconds: Restart the service."""
"Apr 26, 2020 @ 10:18:42.670",5,"Connected Devices Platform User Service_3ddcb terminated unexpectedly",,"""The Connected Devices Platform User Service_3ddcb service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."""
"Apr 26, 2020 @ 10:18:40.883",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_3ddcb' was added.
",
"Apr 26, 2020 @ 10:18:40.867",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_3ddcb\Security' was added.
",
"Apr 26, 2020 @ 10:18:38.652",4,"Summary event of the report's signatures",,"""Fault bucket 1712032597060996587, type 4
Event Name: APPCRASH
Response: Not available
Cab Id: 0

Problem signature:
P1: svchost.exe
P2: 10.0.18362.1
P3: 32d6c210
P4: StackHash_1e37
P5: 0.0.0.0
P6: 00000000
P7: c0000005
P8: PCH_3F_FROM_unknown+0x0000000000000000
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERF2D2.tmp.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERFA26.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERFA85.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERFAB2.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERFBBD.tmp.txt

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_svchost.exe_587e13b520c95378594ab28d96677fe486af_a3c514cf_dbf04cb6-fc27-47d9-8f70-770b0c940091

Analysis symbol: 
Rechecking for solution: 0
Report Id: 8446e2b8-e3d2-41ee-bccd-ce765b635f5a
Report Status: 268435456
Hashed bucket: 465c10de1bbb5ea477c25c9387b5cdeb
Cab Guid: 0"""
"Apr 26, 2020 @ 10:18:36.529",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NdisVirtualBus\Parameters\Wdf' checksum changed.
Old md5sum was: '9dd44ab3667835a6fd354bf56c4a1651'
New md5sum is : 'ed88c4f4720f9ee85957abb94f304681'
Old sha1sum was: '00db93fa33851b88d4aa41bb77962adfafc2fc1f'
New sha1sum is : 'dfbfadf824ea326343b7e38b3f7914f74c482b0b'
",
"Apr 26, 2020 @ 10:18:33.739",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\msisadrv\Parameters\Wdf' checksum changed.
Old md5sum was: 'b8985f1b126d932a99487749fdf9ab61'
New md5sum is : '13dc259f379d87b2e5309e0615660fbd'
Old sha1sum was: '0aebab5e59af6a56fa1ae7562127ce870da100be'
New sha1sum is : '7b7640c8ae985ec313fc158f04c94160aed9ba62'
",
"Apr 26, 2020 @ 10:18:32.365",9,"Windows Application error event",,"""Faulting application name: svchost.exe, version: 10.0.18362.1, time stamp: 0x32d6c210
Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000
Exception code: 0xc0000005
Fault offset: 0x00007ff7a3a6e38d
Faulting process id: 0xdf4
Faulting application start time: 0x01d61bb3a5706ae0
Faulting application path: C:\Windows\system32\svchost.exe
Faulting module path: unknown
Report Id: 8446e2b8-e3d2-41ee-bccd-ce765b635f5a
Faulting package full name: 
Faulting package-relative application ID: """
"Apr 26, 2020 @ 10:18:31.986",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\monitor\Parameters\Wdf' checksum changed.
Old md5sum was: 'eb451d1c81877c08f0b9378a02b78cb8'
New md5sum is : '9a0e6860ed855c30f134fc56d8ebf295'
Old sha1sum was: '292c05defeea59b66249e8d3b66bbf630e137b4e'
New sha1sum is : 'ed3b06cd890e72527d6a9facc45f47e75ca198c0'
",
"Apr 26, 2020 @ 10:18:31.925",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3ddcb' was added.
",
"Apr 26, 2020 @ 10:18:31.917",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3ddcb\TriggerInfo\0' was added.
",
"Apr 26, 2020 @ 10:18:31.899",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3ddcb\Security' was added.
",
"Apr 26, 2020 @ 10:18:29.188",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanmanServer\Parameters' checksum changed.
Old md5sum was: '74049b531420855636310bdfb129d2a6'
New md5sum is : '89904bca42bd12d882afe9cb3a12bab9'
Old sha1sum was: '65b480bed22c4db304c75b2f6d15e761ed0100ff'
New sha1sum is : '42299ea8ccb144377794744777f36b2f90c289ed'
",
"Apr 26, 2020 @ 10:18:27.466",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\intelppm\Parameters\Wdf' checksum changed.
Old md5sum was: '9dd44ab3667835a6fd354bf56c4a1651'
New md5sum is : 'ed88c4f4720f9ee85957abb94f304681'
Old sha1sum was: '00db93fa33851b88d4aa41bb77962adfafc2fc1f'
New sha1sum is : 'dfbfadf824ea326343b7e38b3f7914f74c482b0b'
",
"Apr 26, 2020 @ 10:18:24.390",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\HDAudBus\Parameters\Wdf' checksum changed.
Old md5sum was: '0cbc77b2e0aaa3642f8cf5e287f555fe'
New md5sum is : 'd49b1e0e5d54f0f3afc8611036d44088'
Old sha1sum was: '45fc8f588e9ab2e89be66470a3f47191a88879cd'
New sha1sum is : '67d1db6f9eb60c510bc959d4fed11edd37751205'
",
"Apr 26, 2020 @ 10:18:23.911",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\gencounter\Parameters\Wdf' checksum changed.
Old md5sum was: '9dd44ab3667835a6fd354bf56c4a1651'
New md5sum is : 'ed88c4f4720f9ee85957abb94f304681'
Old sha1sum was: '00db93fa33851b88d4aa41bb77962adfafc2fc1f'
New sha1sum is : 'dfbfadf824ea326343b7e38b3f7914f74c482b0b'
",
