"@timestamp",message,"log.file.path"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:02.120295  [**] [1:2025106:3] ET INFO DNS Query for Suspicious .ml Domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 172.16.2.2:56505 -> 172.16.2.1:53","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:03.276983  [**] [1:2828705:3] ETPRO POLICY IP Check Domain (iplogger .org in DNS Lookup) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {UDP} 172.16.2.2:64376 -> 172.16.2.1:53","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:03.476449  [**] [1:2837243:2] ETPRO ADWARE_PUP Win32/OxyPumper Adware Related User-Agent Observed [**] [Classification: Possibly Unwanted Program Detected] [Priority: 2] {TCP} 172.16.2.2:49974 -> 88.99.66.31:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:03.527234  [**] [1:2828706:3] ETPRO POLICY IP Check Domain (iplogger .org in TLS SNI) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49975 -> 88.99.66.31:443","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:03.527691  [**] [1:2832295:1] ETPRO POLICY Possible External IP Lookup SSL Cert Observed (iplogger .com) [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 88.99.66.31:443 -> 172.16.2.2:49975","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:05.102058  [**] [1:2022082:3] ET POLICY External IP Lookup ip-api.com [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:49978 -> 208.95.112.1:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:05.102058  [**] [1:2837243:2] ETPRO ADWARE_PUP Win32/OxyPumper Adware Related User-Agent Observed [**] [Classification: Possibly Unwanted Program Detected] [Priority: 2] {TCP} 172.16.2.2:49978 -> 208.95.112.1:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:05.215555  [**] [1:2833087:2] ETPRO MALWARE Win32/QwertMiner Suspicious UA (jdlnb) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:49979 -> 172.217.16.196:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:05.215555  [**] [1:2837242:2] ETPRO ADWARE_PUP Win32/OxyPumper Adware Related Header Observed [**] [Classification: Possibly Unwanted Program Detected] [Priority: 2] {TCP} 172.16.2.2:49979 -> 172.217.16.196:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 13:47:11.457","05/30/2020-13:47:05.494643  [**] [1:2837243:2] ETPRO ADWARE_PUP Win32/OxyPumper Adware Related User-Agent Observed [**] [Classification: Possibly Unwanted Program Detected] [Priority: 2] {TCP} 172.16.2.2:49980 -> 13.90.173.206:80","/var/log/suricata/fast.log"
